0_10.txt, 56.0655843319, 27.3194484344, 0.0311717227943, 0.0295511569557, 0.058934847256
0_2.txt, 77.5199874588, 134.207448601, 0.032605151614, 0.045827303425, 0.0755569403334
0_5.txt, 70.0152905199, 41.6097401179, 0.0331503378378, 0.0681725681726, 0.0970222835733
2_10.txt, 57.3974535826, 214.055801105, 0.0323442929698, 0.0349240202613, 0.0650826446281
2_20.txt, 49.3341265846, 13.1753246753, 0.029120384269, 0.029120384269, 0.0565927654609
2_40.txt, 24.3503892858, 36.9723684211, 0.00196979645437, 0.0488110137672, 0.050593379138
3_10.txt, 60.8432863412, 6.7141347424, 0.0327114745719, 0.0327114745719, 0.0633506557783
3_20.txt, 47.0018561859, 3.24896978022, 0.0764351411354, 0.0480549199085, 0.117575757576
3_40.txt, 25.6155077669, 0.98536036036, 0.000562746201463, 0.0, 0.000562746201463
4_10.txt, 59.3505541679, 50.2406754032, 0.0403869407497, 0.0568100784407, 0.092821216278
4_20.txt, 49.2318542823, 18.409841171, 0.0234184914842, 0.029322853688, 0.0514032496307
4_40.txt, 25.6138247006, 0.985594237695, 0.0, 0.0, 0.0
5_10.txt, 56.1101170857, 215.257342657, 0.0537321334039, 0.051472539135, 0.0999496475327
5_20.txt, 44.4961579309, 22.7925587926, 0.111076443058, 0.0998420221169, 0.190854870775
5_40.txt, 24.2146124652, 0.0, 0.0546478873239, 0.0465909090909, 0.0963920301562
6_10.txt, 54.7922025179, 128.131871526, 0.14968487395, 0.0587209302326, 0.192518703242
6_20.txt, 41.8158587946, 0.0331950207469, 0.160810383033, 0.0515205724508, 0.197396306388
6_40.txt, 8.82122320962, 0.296296296296, 0.661016949153, 0.00735294117647, 0.661865998748
qiang_10.txt, 55.1024249459, 199.43381725, 0.0696504237288, 0.0311638168781, 0.0966829519157
qiang_20.txt, 47.6175334277, 0.135225375626, 0.0572867485049, 0.0354267310789, 0.0888348037724
qiang_40.txt, 25.5511255216, 3.98724954463, 0.0, 0.00242277407632, 0.00242277407632
